Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_36_644,VSS,Metal1,316.5660,151.6600,0.000000
FILLER_36_637,VSS,Metal1,313.2060,151.6600,0.000000
FILLER_36_630,VSS,Metal1,309.8460,151.6600,0.000000
FILLER_36_623,VSS,Metal1,306.4860,151.6600,0.000000
FILLER_36_616,VSS,Metal1,303.1260,151.6600,0.000000
FILLER_36_609,VSS,Metal1,299.7660,151.6600,0.000000
FILLER_36_602,VSS,Metal1,296.4060,151.6600,0.000000
FILLER_36_595,VSS,Metal1,293.0460,151.6600,0.000000
FILLER_36_588,VSS,Metal1,289.6860,151.6600,0.000000
FILLER_36_581,VSS,Metal1,286.3260,151.6600,0.000000
FILLER_36_574,VSS,Metal1,282.9660,151.6600,0.000000
FILLER_36_567,VSS,Metal1,279.6060,151.6600,0.000000
FILLER_36_560,VSS,Metal1,276.2460,151.6600,0.000000
FILLER_36_553,VSS,Metal1,272.8860,151.6600,0.000000
FILLER_36_546,VSS,Metal1,269.5260,151.6600,0.000000
FILLER_36_539,VSS,Metal1,266.1660,151.6600,0.000000
FILLER_36_532,VSS,Metal1,262.8060,151.6600,0.000000
FILLER_36_525,VSS,Metal1,259.4460,151.6600,0.000000
FILLER_36_518,VSS,Metal1,256.0860,151.6600,0.000000
FILLER_36_511,VSS,Metal1,252.7260,151.6600,0.000000
FILLER_36_504,VSS,Metal1,249.3660,151.6600,0.000000
FILLER_36_497,VSS,Metal1,246.0060,151.6600,0.000000
FILLER_36_490,VSS,Metal1,242.6460,151.6600,0.000000
FILLER_36_483,VSS,Metal1,239.2860,151.6600,0.000000
FILLER_36_476,VSS,Metal1,235.9260,151.6600,0.000000
FILLER_36_469,VSS,Metal1,232.5660,151.6600,0.000000
FILLER_36_462,VSS,Metal1,229.2060,151.6600,0.000000
FILLER_36_455,VSS,Metal1,225.8460,151.6600,0.000000
FILLER_36_448,VSS,Metal1,222.4860,151.6600,0.000000
FILLER_36_441,VSS,Metal1,219.1260,151.6600,0.000000
FILLER_36_434,VSS,Metal1,215.7660,151.6600,0.000000
FILLER_36_427,VSS,Metal1,212.4060,151.6600,0.000000
FILLER_36_420,VSS,Metal1,209.0460,151.6600,0.000000
FILLER_36_413,VSS,Metal1,205.6860,151.6600,0.000000
FILLER_36_406,VSS,Metal1,202.3260,151.6600,0.000000
FILLER_36_399,VSS,Metal1,198.9660,151.6600,0.000000
FILLER_36_392,VSS,Metal1,195.6060,151.6600,0.000000
FILLER_36_385,VSS,Metal1,192.2460,151.6600,0.000000
FILLER_36_378,VSS,Metal1,188.8860,151.6600,0.000000
FILLER_36_371,VSS,Metal1,185.5260,151.6600,0.000000
FILLER_36_364,VSS,Metal1,182.1660,151.6600,0.000000
FILLER_36_357,VSS,Metal1,178.8060,151.6600,0.000000
FILLER_36_350,VSS,Metal1,175.4460,151.6600,0.000000
FILLER_36_343,VSS,Metal1,172.0860,151.6600,0.000000
FILLER_36_336,VSS,Metal1,168.7260,151.6600,0.000000
FILLER_36_329,VSS,Metal1,165.3660,151.6600,0.000000
FILLER_36_322,VSS,Metal1,162.0060,151.6600,0.000000
FILLER_36_315,VSS,Metal1,158.6460,151.6600,0.000000
FILLER_36_308,VSS,Metal1,155.2860,151.6600,0.000000
FILLER_36_301,VSS,Metal1,151.9260,151.6600,0.000000
FILLER_36_294,VSS,Metal1,148.5660,151.6600,0.000000
FILLER_36_287,VSS,Metal1,145.2060,151.6600,0.000000
FILLER_36_280,VSS,Metal1,141.8460,151.6600,0.000000
FILLER_36_273,VSS,Metal1,138.4860,151.6600,0.000000
FILLER_36_266,VSS,Metal1,135.1260,151.6600,0.000000
FILLER_36_259,VSS,Metal1,131.7660,151.6600,0.000000
FILLER_36_252,VSS,Metal1,128.4060,151.6600,0.000000
FILLER_36_245,VSS,Metal1,125.0460,151.6600,0.000000
FILLER_36_238,VSS,Metal1,121.6860,151.6600,0.000000
FILLER_36_231,VSS,Metal1,118.3260,151.6600,0.000000
FILLER_36_224,VSS,Metal1,114.9660,151.6600,0.000000
FILLER_36_217,VSS,Metal1,111.6060,151.6600,0.000000
FILLER_36_210,VSS,Metal1,108.2460,151.6600,0.000000
FILLER_36_203,VSS,Metal1,104.8860,151.6600,0.000000
FILLER_36_196,VSS,Metal1,101.5260,151.6600,0.000000
FILLER_36_189,VSS,Metal1,98.1660,151.6600,0.000000
FILLER_36_182,VSS,Metal1,94.8060,151.6600,0.000000
FILLER_36_175,VSS,Metal1,91.4460,151.6600,0.000000
FILLER_36_168,VSS,Metal1,88.0860,151.6600,0.000000
FILLER_36_161,VSS,Metal1,84.7260,151.6600,0.000000
FILLER_36_154,VSS,Metal1,81.3660,151.6600,0.000000
FILLER_36_147,VSS,Metal1,78.0060,151.6600,0.000000
FILLER_36_140,VSS,Metal1,74.6460,151.6600,0.000000
FILLER_36_133,VSS,Metal1,71.2860,151.6600,0.000000
FILLER_36_126,VSS,Metal1,67.9260,151.6600,0.000000
FILLER_36_119,VSS,Metal1,64.5660,151.6600,0.000000
FILLER_36_112,VSS,Metal1,61.2060,151.6600,0.000000
FILLER_36_105,VSS,Metal1,57.8460,151.6600,0.000000
FILLER_36_98,VSS,Metal1,54.4860,151.6600,0.000000
FILLER_36_91,VSS,Metal1,51.1260,151.6600,0.000000
FILLER_36_84,VSS,Metal1,47.7660,151.6600,0.000000
FILLER_36_77,VSS,Metal1,44.4060,151.6600,0.000000
FILLER_36_70,VSS,Metal1,41.0460,151.6600,0.000000
FILLER_36_63,VSS,Metal1,37.6860,151.6600,0.000000
FILLER_36_56,VSS,Metal1,34.3260,151.6600,0.000000
FILLER_36_49,VSS,Metal1,30.9660,151.6600,0.000000
FILLER_36_42,VSS,Metal1,27.6060,151.6600,0.000000
FILLER_36_35,VSS,Metal1,24.2460,151.6600,0.000000
FILLER_36_28,VSS,Metal1,20.8860,151.6600,0.000000
FILLER_36_21,VSS,Metal1,17.5260,151.6600,0.000000
FILLER_36_14,VSS,Metal1,14.1660,151.6600,0.000000
FILLER_36_7,VSS,Metal1,10.8060,151.6600,0.000000
FILLER_36_0,VSS,Metal1,7.4460,151.6600,0.000000
FILLER_35_1099,VSS,Metal1,533.7600,151.2000,0.000000
FILLER_35_1092,VSS,Metal1,531.6060,150.7390,0.000000
FILLER_35_1085,VSS,Metal1,528.2460,150.7390,0.000000
FILLER_35_1078,VSS,Metal1,524.8860,150.7390,0.000000
FILLER_35_1071,VSS,Metal1,521.5260,150.7390,0.000000
FILLER_35_1064,VSS,Metal1,518.1660,150.7390,0.000000
FILLER_35_1057,VSS,Metal1,514.8060,150.7390,0.000000
FILLER_35_1050,VSS,Metal1,511.4460,150.7390,0.000000
FILLER_35_1043,VSS,Metal1,508.0860,150.7390,0.000000
FILLER_35_1036,VSS,Metal1,504.7260,150.7390,0.000000
FILLER_35_1029,VSS,Metal1,501.3660,150.7390,0.000000
FILLER_35_1022,VSS,Metal1,498.0060,150.7390,0.000000
FILLER_35_1015,VSS,Metal1,494.6460,150.7390,0.000000
FILLER_35_1008,VSS,Metal1,491.2860,150.7390,0.000000
FILLER_35_1001,VSS,Metal1,487.9260,150.7390,0.000000
FILLER_35_994,VSS,Metal1,484.5660,150.7390,0.000000
FILLER_35_987,VSS,Metal1,481.2060,150.7390,0.000000
FILLER_35_980,VSS,Metal1,477.8460,150.7390,0.000000
FILLER_35_973,VSS,Metal1,474.4860,150.7390,0.000000
FILLER_35_966,VSS,Metal1,471.1260,150.7390,0.000000
FILLER_35_959,VSS,Metal1,467.7660,150.7390,0.000000
FILLER_35_952,VSS,Metal1,464.4060,150.7390,0.000000
FILLER_35_945,VSS,Metal1,461.0460,150.7390,0.000000
FILLER_35_938,VSS,Metal1,457.6860,150.7390,0.000000
FILLER_35_931,VSS,Metal1,454.3260,150.7390,0.000000
FILLER_35_924,VSS,Metal1,450.9660,150.7390,0.000000
FILLER_35_917,VSS,Metal1,447.6060,150.7390,0.000000
FILLER_35_910,VSS,Metal1,444.2460,150.7390,0.000000
FILLER_35_903,VSS,Metal1,440.8860,150.7390,0.000000
FILLER_35_896,VSS,Metal1,437.5260,150.7390,0.000000
FILLER_35_889,VSS,Metal1,434.1660,150.7390,0.000000
FILLER_35_882,VSS,Metal1,430.8060,150.7390,0.000000
FILLER_35_875,VSS,Metal1,427.4460,150.7390,0.000000
FILLER_35_868,VSS,Metal1,424.0860,150.7390,0.000000
FILLER_35_861,VSS,Metal1,420.7260,150.7390,0.000000
FILLER_35_854,VSS,Metal1,417.3660,150.7390,0.000000
FILLER_35_847,VSS,Metal1,414.0060,150.7390,0.000000
FILLER_35_840,VSS,Metal1,410.6460,150.7390,0.000000
FILLER_35_833,VSS,Metal1,407.2860,150.7390,0.000000
FILLER_35_826,VSS,Metal1,403.9260,150.7390,0.000000
FILLER_35_819,VSS,Metal1,400.5660,150.7390,0.000000
FILLER_35_812,VSS,Metal1,397.2060,150.7390,0.000000
FILLER_35_805,VSS,Metal1,393.8460,150.7390,0.000000
FILLER_35_798,VSS,Metal1,390.4860,150.7390,0.000000
FILLER_35_791,VSS,Metal1,387.1260,150.7390,0.000000
FILLER_35_784,VSS,Metal1,383.7660,150.7390,0.000000
FILLER_35_777,VSS,Metal1,380.4060,150.7390,0.000000
FILLER_35_770,VSS,Metal1,377.0460,150.7390,0.000000
FILLER_35_763,VSS,Metal1,373.6860,150.7390,0.000000
FILLER_35_756,VSS,Metal1,370.3260,150.7390,0.000000
FILLER_35_749,VSS,Metal1,366.9660,150.7390,0.000000
FILLER_35_742,VSS,Metal1,363.6060,150.7390,0.000000
FILLER_35_735,VSS,Metal1,360.2460,150.7390,0.000000
FILLER_35_728,VSS,Metal1,356.8860,150.7390,0.000000
FILLER_35_721,VSS,Metal1,353.5260,150.7390,0.000000
FILLER_35_714,VSS,Metal1,350.1660,150.7390,0.000000
FILLER_35_707,VSS,Metal1,346.8060,150.7390,0.000000
FILLER_35_700,VSS,Metal1,343.4460,150.7390,0.000000
FILLER_35_693,VSS,Metal1,340.0860,150.7390,0.000000
FILLER_35_686,VSS,Metal1,336.7260,150.7390,0.000000
FILLER_35_679,VSS,Metal1,333.3660,150.7390,0.000000
FILLER_35_672,VSS,Metal1,330.0060,150.7390,0.000000
FILLER_35_665,VSS,Metal1,326.6460,150.7390,0.000000
FILLER_35_658,VSS,Metal1,323.2860,150.7390,0.000000
FILLER_35_651,VSS,Metal1,319.9260,150.7390,0.000000
FILLER_35_644,VSS,Metal1,316.5660,150.7390,0.000000
FILLER_35_637,VSS,Metal1,313.2060,150.7390,0.000000
FILLER_35_630,VSS,Metal1,309.8460,150.7390,0.000000
FILLER_35_623,VSS,Metal1,306.4860,150.7390,0.000000
FILLER_35_616,VSS,Metal1,303.1260,150.7390,0.000000
FILLER_35_609,VSS,Metal1,299.7660,150.7390,0.000000
FILLER_35_602,VSS,Metal1,296.4060,150.7390,0.000000
FILLER_35_595,VSS,Metal1,293.0460,150.7390,0.000000
FILLER_35_588,VSS,Metal1,289.6860,150.7390,0.000000
FILLER_35_581,VSS,Metal1,286.3260,150.7390,0.000000
FILLER_35_574,VSS,Metal1,282.9660,150.7390,0.000000
FILLER_35_567,VSS,Metal1,279.6060,150.7390,0.000000
FILLER_35_560,VSS,Metal1,276.2460,150.7390,0.000000
FILLER_35_553,VSS,Metal1,272.8860,150.7390,0.000000
FILLER_35_546,VSS,Metal1,269.5260,150.7390,0.000000
FILLER_35_539,VSS,Metal1,266.1660,150.7390,0.000000
FILLER_35_532,VSS,Metal1,262.8060,150.7390,0.000000
FILLER_35_525,VSS,Metal1,259.4460,150.7390,0.000000
FILLER_35_518,VSS,Metal1,256.0860,150.7390,0.000000
FILLER_35_511,VSS,Metal1,252.7260,150.7390,0.000000
FILLER_35_504,VSS,Metal1,249.3660,150.7390,0.000000
FILLER_35_497,VSS,Metal1,246.0060,150.7390,0.000000
FILLER_35_490,VSS,Metal1,242.6460,150.7390,0.000000
FILLER_35_483,VSS,Metal1,239.2860,150.7390,0.000000
FILLER_35_476,VSS,Metal1,235.9260,150.7390,0.000000
FILLER_35_469,VSS,Metal1,232.5660,150.7390,0.000000
FILLER_35_462,VSS,Metal1,229.2060,150.7390,0.000000
FILLER_35_455,VSS,Metal1,225.8460,150.7390,0.000000
FILLER_35_448,VSS,Metal1,222.4860,150.7390,0.000000
FILLER_35_441,VSS,Metal1,219.1260,150.7390,0.000000
FILLER_35_434,VSS,Metal1,215.7660,150.7390,0.000000
FILLER_35_427,VSS,Metal1,212.4060,150.7390,0.000000
FILLER_35_420,VSS,Metal1,209.0460,150.7390,0.000000
FILLER_35_413,VSS,Metal1,205.6860,150.7390,0.000000
FILLER_35_406,VSS,Metal1,202.3260,150.7390,0.000000
FILLER_35_399,VSS,Metal1,198.9660,150.7390,0.000000
FILLER_35_392,VSS,Metal1,195.6060,150.7390,0.000000
FILLER_35_385,VSS,Metal1,192.2460,150.7390,0.000000
FILLER_35_378,VSS,Metal1,188.8860,150.7390,0.000000
FILLER_35_371,VSS,Metal1,185.5260,150.7390,0.000000
FILLER_35_364,VSS,Metal1,182.1660,150.7390,0.000000
FILLER_35_357,VSS,Metal1,178.8060,150.7390,0.000000
FILLER_35_350,VSS,Metal1,175.4460,150.7390,0.000000
FILLER_35_343,VSS,Metal1,172.0860,150.7390,0.000000
FILLER_35_336,VSS,Metal1,168.7260,150.7390,0.000000
FILLER_35_329,VSS,Metal1,165.3660,150.7390,0.000000
FILLER_35_322,VSS,Metal1,162.0060,150.7390,0.000000
FILLER_35_315,VSS,Metal1,158.6460,150.7390,0.000000
FILLER_35_308,VSS,Metal1,155.2860,150.7390,0.000000
FILLER_35_301,VSS,Metal1,151.9260,150.7390,0.000000
FILLER_35_294,VSS,Metal1,148.5660,150.7390,0.000000
FILLER_35_287,VSS,Metal1,145.2060,150.7390,0.000000
FILLER_35_280,VSS,Metal1,141.8460,150.7390,0.000000
FILLER_35_273,VSS,Metal1,138.4860,150.7390,0.000000
FILLER_35_266,VSS,Metal1,135.1260,150.7390,0.000000
FILLER_35_259,VSS,Metal1,131.7660,150.7390,0.000000
FILLER_35_252,VSS,Metal1,128.4060,150.7390,0.000000
FILLER_35_245,VSS,Metal1,125.0460,150.7390,0.000000
FILLER_35_238,VSS,Metal1,121.6860,150.7390,0.000000
FILLER_35_231,VSS,Metal1,118.3260,150.7390,0.000000
FILLER_35_224,VSS,Metal1,114.9660,150.7390,0.000000
FILLER_35_217,VSS,Metal1,111.6060,150.7390,0.000000
FILLER_35_210,VSS,Metal1,108.2460,150.7390,0.000000
FILLER_35_203,VSS,Metal1,104.8860,150.7390,0.000000
FILLER_35_196,VSS,Metal1,101.5260,150.7390,0.000000
FILLER_35_189,VSS,Metal1,98.1660,150.7390,0.000000
FILLER_35_182,VSS,Metal1,94.8060,150.7390,0.000000
FILLER_35_175,VSS,Metal1,91.4460,150.7390,0.000000
FILLER_35_168,VSS,Metal1,88.0860,150.7390,0.000000
FILLER_35_161,VSS,Metal1,84.7260,150.7390,0.000000
FILLER_35_154,VSS,Metal1,81.3660,150.7390,0.000000
FILLER_35_147,VSS,Metal1,78.0060,150.7390,0.000000
FILLER_35_140,VSS,Metal1,74.6460,150.7390,0.000000
FILLER_35_133,VSS,Metal1,71.2860,150.7390,0.000000
FILLER_35_126,VSS,Metal1,67.9260,150.7390,0.000000
FILLER_35_119,VSS,Metal1,64.5660,150.7390,0.000000
FILLER_35_112,VSS,Metal1,61.2060,150.7390,0.000000
FILLER_35_105,VSS,Metal1,57.8460,150.7390,0.000000
FILLER_35_98,VSS,Metal1,54.4860,150.7390,0.000000
FILLER_35_91,VSS,Metal1,51.1260,150.7390,0.000000
FILLER_35_84,VSS,Metal1,47.7660,150.7390,0.000000
FILLER_35_77,VSS,Metal1,44.4060,150.7390,0.000000
FILLER_35_70,VSS,Metal1,41.0460,150.7390,0.000000
FILLER_35_63,VSS,Metal1,37.6860,150.7390,0.000000
FILLER_35_56,VSS,Metal1,34.3260,150.7390,0.000000
FILLER_35_49,VSS,Metal1,30.9660,150.7390,0.000000
FILLER_35_42,VSS,Metal1,27.6060,150.7390,0.000000
FILLER_35_35,VSS,Metal1,24.2460,150.7390,0.000000
FILLER_35_28,VSS,Metal1,20.8860,150.7390,0.000000
FILLER_35_21,VSS,Metal1,17.5260,150.7390,0.000000
FILLER_35_14,VSS,Metal1,14.1660,150.7390,0.000000
FILLER_35_7,VSS,Metal1,10.8060,150.7390,0.000000
FILLER_35_0,VSS,Metal1,7.4460,150.7390,0.000000
FILLER_34_1099,VSS,Metal1,533.7600,143.6400,0.000000
FILLER_34_1092,VSS,Metal1,531.6060,144.1000,0.000000
FILLER_34_1085,VSS,Metal1,528.2460,144.1000,0.000000
FILLER_34_1078,VSS,Metal1,524.8860,144.1000,0.000000
FILLER_34_1071,VSS,Metal1,521.5260,144.1000,0.000000
FILLER_34_1064,VSS,Metal1,518.1660,144.1000,0.000000
FILLER_34_1057,VSS,Metal1,514.8060,144.1000,0.000000
FILLER_34_1050,VSS,Metal1,511.4460,144.1000,0.000000
FILLER_34_1043,VSS,Metal1,508.0860,144.1000,0.000000
FILLER_34_1036,VSS,Metal1,504.7260,144.1000,0.000000
FILLER_34_1029,VSS,Metal1,501.3660,144.1000,0.000000
FILLER_34_1022,VSS,Metal1,498.0060,144.1000,0.000000
FILLER_34_1015,VSS,Metal1,494.6460,144.1000,0.000000
FILLER_34_1008,VSS,Metal1,491.2860,144.1000,0.000000
FILLER_34_1001,VSS,Metal1,487.9260,144.1000,0.000000
FILLER_34_994,VSS,Metal1,484.5660,144.1000,0.000000
FILLER_34_987,VSS,Metal1,481.2060,144.1000,0.000000
FILLER_34_980,VSS,Metal1,477.8460,144.1000,0.000000
FILLER_34_973,VSS,Metal1,474.4860,144.1000,0.000000
FILLER_34_966,VSS,Metal1,471.1260,144.1000,0.000000
FILLER_34_959,VSS,Metal1,467.7660,144.1000,0.000000
FILLER_34_952,VSS,Metal1,464.4060,144.1000,0.000000
FILLER_34_945,VSS,Metal1,461.0460,144.1000,0.000000
FILLER_34_938,VSS,Metal1,457.6860,144.1000,0.000000
FILLER_34_931,VSS,Metal1,454.3260,144.1000,0.000000
FILLER_34_924,VSS,Metal1,450.9660,144.1000,0.000000
FILLER_34_917,VSS,Metal1,447.6060,144.1000,0.000000
FILLER_34_910,VSS,Metal1,444.2460,144.1000,0.000000
FILLER_34_903,VSS,Metal1,440.8860,144.1000,0.000000
FILLER_34_896,VSS,Metal1,437.5260,144.1000,0.000000
FILLER_34_889,VSS,Metal1,434.1660,144.1000,0.000000
FILLER_34_882,VSS,Metal1,430.8060,144.1000,0.000000
FILLER_34_875,VSS,Metal1,427.4460,144.1000,0.000000
FILLER_34_868,VSS,Metal1,424.0860,144.1000,0.000000
FILLER_34_861,VSS,Metal1,420.7260,144.1000,0.000000
FILLER_34_854,VSS,Metal1,417.3660,144.1000,0.000000
FILLER_34_847,VSS,Metal1,414.0060,144.1000,0.000000
FILLER_34_840,VSS,Metal1,410.6460,144.1000,0.000000
FILLER_34_833,VSS,Metal1,407.2860,144.1000,0.000000
FILLER_34_826,VSS,Metal1,403.9260,144.1000,0.000000
FILLER_34_819,VSS,Metal1,400.5660,144.1000,0.000000
FILLER_34_812,VSS,Metal1,397.2060,144.1000,0.000000
FILLER_34_805,VSS,Metal1,393.8460,144.1000,0.000000
FILLER_34_798,VSS,Metal1,390.4860,144.1000,0.000000
FILLER_34_791,VSS,Metal1,387.1260,144.1000,0.000000
FILLER_34_784,VSS,Metal1,383.7660,144.1000,0.000000
FILLER_34_777,VSS,Metal1,380.4060,144.1000,0.000000
FILLER_34_770,VSS,Metal1,377.0460,144.1000,0.000000
FILLER_34_763,VSS,Metal1,373.6860,144.1000,0.000000
FILLER_34_756,VSS,Metal1,370.3260,144.1000,0.000000
FILLER_34_749,VSS,Metal1,366.9660,144.1000,0.000000
FILLER_34_742,VSS,Metal1,363.6060,144.1000,0.000000
FILLER_34_735,VSS,Metal1,360.2460,144.1000,0.000000
FILLER_34_728,VSS,Metal1,356.8860,144.1000,0.000000
FILLER_34_721,VSS,Metal1,353.5260,144.1000,0.000000
FILLER_34_714,VSS,Metal1,350.1660,144.1000,0.000000
FILLER_34_707,VSS,Metal1,346.8060,144.1000,0.000000
FILLER_34_700,VSS,Metal1,343.4460,144.1000,0.000000
FILLER_34_693,VSS,Metal1,340.0860,144.1000,0.000000
FILLER_34_686,VSS,Metal1,336.7260,144.1000,0.000000
FILLER_34_679,VSS,Metal1,333.3660,144.1000,0.000000
FILLER_34_672,VSS,Metal1,330.0060,144.1000,0.000000
FILLER_34_665,VSS,Metal1,326.6460,144.1000,0.000000
FILLER_34_658,VSS,Metal1,323.2860,144.1000,0.000000
FILLER_34_651,VSS,Metal1,319.9260,144.1000,0.000000
FILLER_34_644,VSS,Metal1,316.5660,144.1000,0.000000
FILLER_34_637,VSS,Metal1,313.2060,144.1000,0.000000
FILLER_34_630,VSS,Metal1,309.8460,144.1000,0.000000
FILLER_34_623,VSS,Metal1,306.4860,144.1000,0.000000
FILLER_34_616,VSS,Metal1,303.1260,144.1000,0.000000
FILLER_34_609,VSS,Metal1,299.7660,144.1000,0.000000
FILLER_34_602,VSS,Metal1,296.4060,144.1000,0.000000
FILLER_34_595,VSS,Metal1,293.0460,144.1000,0.000000
FILLER_34_588,VSS,Metal1,289.6860,144.1000,0.000000
FILLER_34_581,VSS,Metal1,286.3260,144.1000,0.000000
FILLER_34_574,VSS,Metal1,282.9660,144.1000,0.000000
FILLER_34_567,VSS,Metal1,279.6060,144.1000,0.000000
FILLER_34_560,VSS,Metal1,276.2460,144.1000,0.000000
FILLER_34_553,VSS,Metal1,272.8860,144.1000,0.000000
FILLER_34_546,VSS,Metal1,269.5260,144.1000,0.000000
FILLER_34_539,VSS,Metal1,266.1660,144.1000,0.000000
FILLER_34_532,VSS,Metal1,262.8060,144.1000,0.000000
FILLER_34_525,VSS,Metal1,259.4460,144.1000,0.000000
FILLER_34_518,VSS,Metal1,256.0860,144.1000,0.000000
FILLER_34_511,VSS,Metal1,252.7260,144.1000,0.000000
FILLER_34_504,VSS,Metal1,249.3660,144.1000,0.000000
FILLER_34_497,VSS,Metal1,246.0060,144.1000,0.000000
FILLER_34_490,VSS,Metal1,242.6460,144.1000,0.000000
FILLER_34_483,VSS,Metal1,239.2860,144.1000,0.000000
FILLER_34_476,VSS,Metal1,235.9260,144.1000,0.000000
FILLER_34_469,VSS,Metal1,232.5660,144.1000,0.000000
FILLER_34_462,VSS,Metal1,229.2060,144.1000,0.000000
FILLER_34_455,VSS,Metal1,225.8460,144.1000,0.000000
FILLER_34_448,VSS,Metal1,222.4860,144.1000,0.000000
FILLER_34_441,VSS,Metal1,219.1260,144.1000,0.000000
FILLER_34_434,VSS,Metal1,215.7660,144.1000,0.000000
FILLER_34_427,VSS,Metal1,212.4060,144.1000,0.000000
FILLER_34_420,VSS,Metal1,209.0460,144.1000,0.000000
FILLER_34_413,VSS,Metal1,205.6860,144.1000,0.000000
FILLER_34_406,VSS,Metal1,202.3260,144.1000,0.000000
FILLER_34_399,VSS,Metal1,198.9660,144.1000,0.000000
FILLER_34_392,VSS,Metal1,195.6060,144.1000,0.000000
FILLER_34_385,VSS,Metal1,192.2460,144.1000,0.000000
FILLER_34_378,VSS,Metal1,188.8860,144.1000,0.000000
FILLER_34_371,VSS,Metal1,185.5260,144.1000,0.000000
FILLER_34_364,VSS,Metal1,182.1660,144.1000,0.000000
FILLER_34_357,VSS,Metal1,178.8060,144.1000,0.000000
FILLER_34_350,VSS,Metal1,175.4460,144.1000,0.000000
FILLER_34_343,VSS,Metal1,172.0860,144.1000,0.000000
FILLER_34_336,VSS,Metal1,168.7260,144.1000,0.000000
FILLER_34_329,VSS,Metal1,165.3660,144.1000,0.000000
FILLER_34_322,VSS,Metal1,162.0060,144.1000,0.000000
FILLER_34_315,VSS,Metal1,158.6460,144.1000,0.000000
FILLER_34_308,VSS,Metal1,155.2860,144.1000,0.000000
FILLER_34_301,VSS,Metal1,151.9260,144.1000,0.000000
FILLER_34_294,VSS,Metal1,148.5660,144.1000,0.000000
FILLER_34_287,VSS,Metal1,145.2060,144.1000,0.000000
FILLER_34_280,VSS,Metal1,141.8460,144.1000,0.000000
FILLER_34_273,VSS,Metal1,138.4860,144.1000,0.000000
FILLER_34_266,VSS,Metal1,135.1260,144.1000,0.000000
FILLER_34_259,VSS,Metal1,131.7660,144.1000,0.000000
FILLER_34_252,VSS,Metal1,128.4060,144.1000,0.000000
FILLER_34_245,VSS,Metal1,125.0460,144.1000,0.000000
FILLER_34_238,VSS,Metal1,121.6860,144.1000,0.000000
FILLER_34_231,VSS,Metal1,118.3260,144.1000,0.000000
FILLER_34_224,VSS,Metal1,114.9660,144.1000,0.000000
FILLER_34_217,VSS,Metal1,111.6060,144.1000,0.000000
FILLER_34_210,VSS,Metal1,108.2460,144.1000,0.000000
FILLER_34_203,VSS,Metal1,104.8860,144.1000,0.000000
FILLER_34_196,VSS,Metal1,101.5260,144.1000,0.000000
FILLER_34_189,VSS,Metal1,98.1660,144.1000,0.000000
FILLER_34_182,VSS,Metal1,94.8060,144.1000,0.000000
FILLER_34_175,VSS,Metal1,91.4460,144.1000,0.000000
FILLER_34_168,VSS,Metal1,88.0860,144.1000,0.000000
FILLER_34_161,VSS,Metal1,84.7260,144.1000,0.000000
FILLER_34_154,VSS,Metal1,81.3660,144.1000,0.000000
FILLER_34_147,VSS,Metal1,78.0060,144.1000,0.000000
FILLER_34_140,VSS,Metal1,74.6460,144.1000,0.000000
FILLER_34_133,VSS,Metal1,71.2860,144.1000,0.000000
FILLER_34_126,VSS,Metal1,67.9260,144.1000,0.000000
FILLER_34_119,VSS,Metal1,64.5660,144.1000,0.000000
FILLER_34_112,VSS,Metal1,61.2060,144.1000,0.000000
FILLER_34_105,VSS,Metal1,57.8460,144.1000,0.000000
FILLER_34_98,VSS,Metal1,54.4860,144.1000,0.000000
FILLER_34_91,VSS,Metal1,51.1260,144.1000,0.000000
FILLER_34_84,VSS,Metal1,47.7660,144.1000,0.000000
FILLER_34_77,VSS,Metal1,44.4060,144.1000,0.000000
FILLER_34_70,VSS,Metal1,41.0460,144.1000,0.000000
FILLER_34_63,VSS,Metal1,37.6860,144.1000,0.000000
FILLER_34_56,VSS,Metal1,34.3260,144.1000,0.000000
FILLER_34_49,VSS,Metal1,30.9660,144.1000,0.000000
FILLER_34_42,VSS,Metal1,27.6060,144.1000,0.000000
FILLER_34_35,VSS,Metal1,24.2460,144.1000,0.000000
FILLER_34_28,VSS,Metal1,20.8860,144.1000,0.000000
FILLER_34_21,VSS,Metal1,17.5260,144.1000,0.000000
FILLER_34_14,VSS,Metal1,14.1660,144.1000,0.000000
FILLER_34_7,VSS,Metal1,10.8060,144.1000,0.000000
FILLER_34_0,VSS,Metal1,7.4460,144.1000,0.000000
FILLER_33_1099,VSS,Metal1,533.7600,143.6400,0.000000
FILLER_33_1092,VSS,Metal1,531.6060,143.1790,0.000000
FILLER_33_1085,VSS,Metal1,528.2460,143.1790,0.000000
FILLER_33_1078,VSS,Metal1,524.8860,143.1790,0.000000
FILLER_33_1071,VSS,Metal1,521.5260,143.1790,0.000000
FILLER_33_1064,VSS,Metal1,518.1660,143.1790,0.000000
FILLER_33_1057,VSS,Metal1,514.8060,143.1790,0.000000
FILLER_33_1050,VSS,Metal1,511.4460,143.1790,0.000000
FILLER_33_1043,VSS,Metal1,508.0860,143.1790,0.000000
FILLER_33_1036,VSS,Metal1,504.7260,143.1790,0.000000
FILLER_33_1029,VSS,Metal1,501.3660,143.1790,0.000000
FILLER_33_1022,VSS,Metal1,498.0060,143.1790,0.000000
FILLER_33_1015,VSS,Metal1,494.6460,143.1790,0.000000
